protein_id	current_family	RR1_score	RR1_evalue	RR2_score	RR2_evalue	score_delta_RR1_minus_RR2	higher_score_prediction
Dma_A0A164PVJ3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164QGZ0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164QLL2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164QU37	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164R629	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164RHQ1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164RVL0	NULL	81.1	1e-23	0.0	None	81.1	RR-1
Dma_A0A164RZD6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164S7N3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164T1N4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164TXN6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164U0J7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164U2H5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164UBZ2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164UFW9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164UV49	NULL	12.6	0.013	77.7	1.4e-22	-65.1	RR-2
Dma_A0A164V3C5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164V864	NULL	26.6	5.9e-07	9.9	0.11	16.7	RR-1
Dma_A0A164VEC4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164VFT6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164VFV8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164VK58	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164VLV1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164VNS4	NULL	26.8	5.3e-07	69.4	5.1e-20	-42.6	RR-2
Dma_A0A164VQM0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164W346	NULL	263.8	6.4e-80	0.0	None	263.8	RR-1
Dma_A0A164WL64	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164WRK2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164WRM1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164WTV1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164WWC9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164WYK8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164XQP6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164XXI4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164XY56	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164Y6Z1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164Y7C0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164YAJ9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164YCT3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164YWG1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164YX87	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZHM0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZQJ8	NULL	107.0	1.1e-31	24.9	2.6e-06	82.1	RR-1
Dma_A0A164ZRB3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZW19_iso1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZW19_iso2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZXW0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164ZY01	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A165A0I1	NULL	37.7	2.4e-10	8.6	0.25	29.1	RR-1
Dma_A0A165AJR0	NULL	48.2	1.4e-13	85.2	6.8e-25	-37.0	RR-2
Dma_A0A165AJU8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_Q9NA03	NULL	47.4	2.5e-13	10.9	0.05	36.5	RR-1
Dma_S4UCD8	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_ACP1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dme_ACP65A	CPR RR-1	127.4	6.1e-38	33.2	6.9e-09	94.2	RR-1
Dme_CG13670	CPR	36.3	6.2e-10	100.0	1.9e-29	-63.7	RR-2
Dme_CG14638	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_CG5480	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_CG6478	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_CG7203	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dme_CG7214	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dme_CG7548	CPF	0.0	None	0.0	None	0.0	no_hit
Dme_CG8541	CPF	0.0	None	0.0	None	0.0	no_hit
Dme_CG8543	CPF	0.0	None	0.0	None	0.0	no_hit
Dme_CPR92A	CPR RR-2	26.8	5.4e-07	128.5	3.3e-38	-101.7	RR-2
Dme_CRYS	CPR RR-2	26.5	6.6e-07	124.9	4.2e-37	-98.4	RR-2
Dme_Ccp84Aa	CPR RR-2	46.2	5.8e-13	129.8	1.3e-38	-83.6	RR-2
Dme_Ccp84Ab	CPR RR-2	48.4	1.2e-13	124.5	5.4e-37	-76.1	RR-2
Dme_Ccp84Ac	CPR RR-2	48.7	1e-13	117.9	6e-35	-69.2	RR-2
Dme_Ccp84Ad	CPR RR-2	47.4	2.5e-13	129.5	1.7e-38	-82.1	RR-2
Dme_Ccp84Ae	CPR RR-2	50.7	2.4e-14	130.7	6.9e-39	-80.0	RR-2
Dme_Ccp84Af	CPR RR-2	44.4	2e-12	129.7	1.4e-38	-85.3	RR-2
Dme_Ccp84Ag	CPR RR-2	50.8	2.2e-14	135.4	2.4e-40	-84.6	RR-2
Dme_Cht10	Chitinase	0.0	None	0.0	None	0.0	no_hit
Dme_Cht2	Chitinase	0.0	None	0.0	None	0.0	no_hit
Dme_Cpr100A	CPR RR-1	85.6	4.3e-25	18.5	0.00023	67.1	RR-1
Dme_Cpr11A	CPR RR-1	78.2	8.2e-23	22.1	1.8e-05	56.1	RR-1
Dme_Cpr11B_iso1	CPR RR-1	120.5	7.9e-36	41.3	2.2e-11	79.2	RR-1
Dme_Cpr11B_iso2	CPR RR-1	120.5	8.1e-36	41.5	2e-11	79.0	RR-1
Dme_Cpr12A	NULL	67.5	1.6e-19	21.9	2.2e-05	45.6	RR-1
Dme_Cpr23B	CPR RR-2	38.8	1.1e-10	107.1	1.2e-31	-68.3	RR-2
Dme_Cpr30B	CPR RR-2	25.8	1.1e-06	112.7	2.3e-33	-86.9	RR-2
Dme_Cpr30F	CPR RR-2	36.7	4.8e-10	124.6	5.1e-37	-87.9	RR-2
Dme_Cpr31A	CPR RR-2	20.8	3.7e-05	103.9	1.3e-30	-83.1	RR-2
Dme_Cpr35B	CPR RR-2	41.3	1.9e-11	114.8	5.5e-34	-73.5	RR-2
Dme_Cpr47Ea	CPR RR-1	152.1	1.5e-45	40.2	5e-11	111.9	RR-1
Dme_Cpr47Eb	CPR RR-1	111.2	6e-33	40.0	5.5e-11	71.2	RR-1
Dme_Cpr47Ec	CPR RR-1	95.2	4.9e-28	21.2	3.4e-05	74.0	RR-1
Dme_Cpr47Ed	CPR RR-1	78.4	7.2e-23	26.2	9.7e-07	52.2	RR-1
Dme_Cpr47Ee	CPR RR-1	70.2	2.5e-20	15.8	0.0016	54.4	RR-1
Dme_Cpr47Ef_iso1	CPR RR-1	136.2	1.2e-40	27.2	4.7e-07	109.0	RR-1
Dme_Cpr47Ef_iso2	CPR RR-1	136.3	1.1e-40	27.3	4.6e-07	109.0	RR-1
Dme_Cpr47Eg	CPR RR-1	114.4	5.9e-34	18.2	0.00028	96.2	RR-1
Dme_Cpr49Aa	CPR RR-1	174.3	2.3e-52	26.7	7e-07	147.6	RR-1
Dme_Cpr49Ab	CPR RR-1	113.5	1.1e-33	23.9	5.1e-06	89.6	RR-1
Dme_Cpr49Ac_iso1	CPR RR-1	104.9	5.1e-31	17.2	0.0006	87.7	RR-1
Dme_Cpr49Ac_iso2	CPR RR-1	100.6	1.1e-29	14.1	0.0052	86.5	RR-1
Dme_Cpr49Ac_iso3	CPR RR-1	99.5	2.3e-29	12.5	0.017	87.0	RR-1
Dme_Cpr49Ac_iso4	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Dme_Cpr49Ac_iso5	CPR RR-1	105.4	3.5e-31	17.2	0.00058	88.2	RR-1
Dme_Cpr49Ad	CPR RR-1	89.6	2.6e-26	41.6	1.8e-11	48.0	RR-1
Dme_Cpr49Ae	CPR RR-1	156.0	9.9e-47	33.4	6.3e-09	122.6	RR-1
Dme_Cpr49Af	CPR RR-1	131.2	4e-39	49.9	5.1e-14	81.3	RR-1
Dme_Cpr49Ag	CPR RR-1	120.7	7e-36	27.3	4.5e-07	93.4	RR-1
Dme_Cpr49Ah	CPR RR-1	140.3	6.3e-42	39.3	9.3e-11	101.0	RR-1
Dme_Cpr50Ca	CPR RR-2	20.3	5.3e-05	67.8	1.6e-19	-47.5	RR-2
Dme_Cpr50Cb	CPR RR-2	29.8	6.3e-08	104.6	7.3e-31	-74.8	RR-2
Dme_Cpr51A	NULL	50.0	3.8e-14	52.3	9e-15	-2.3	RR-2
Dme_Cpr56F	CPR RR-2	9.5	0.11	93.9	1.4e-27	-84.4	RR-2
Dme_Cpr57A_iso1	CPR RR-1	51.0	2e-14	53.0	5.6e-15	-2.0	RR-2
Dme_Cpr57A_iso2	CPR RR-1	51.0	2e-14	53.0	5.6e-15	-2.0	RR-2
Dme_Cpr5C	CPR RR-2	54.3	1.8e-15	133.9	7e-40	-79.6	RR-2
Dme_Cpr60D	NULL	65.3	7.7e-19	24.5	3.3e-06	40.8	RR-1
Dme_Cpr62Ba	CPR RR-2	17.8	0.00032	72.6	5.4e-21	-54.8	RR-2
Dme_Cpr62Bb	CPR RR-2	30.0	5.4e-08	128.7	2.8e-38	-98.7	RR-2
Dme_Cpr62Bc	CPR RR-2	46.8	3.8e-13	146.2	1.1e-43	-99.4	RR-2
Dme_Cpr64Aa	CPR RR-2	41.6	1.5e-11	140.7	5.7e-42	-99.1	RR-2
Dme_Cpr64Ab	CPR RR-2	42.7	6.9e-12	126.1	1.8e-37	-83.4	RR-2
Dme_Cpr64Ac	CPR RR-2	40.0	4.7e-11	123.5	1.1e-36	-83.5	RR-2
Dme_Cpr64Ad	CPR RR-1	29.3	9.3e-08	114.8	5.5e-34	-85.5	RR-2
Dme_Cpr65Au	CPR RR-1	101.4	6e-30	30.9	3.6e-08	70.5	RR-1
Dme_Cpr65Av	CPR RR-1	137.1	6.3e-41	39.0	1.2e-10	98.1	RR-1
Dme_Cpr65Aw_iso1	CPR RR-1	124.7	3.9e-37	21.1	3.7e-05	103.6	RR-1
Dme_Cpr65Aw_iso2	CPR RR-1	93.2	2e-27	18.5	0.00023	74.7	RR-1
Dme_Cpr65Ax1	CPR RR-1	140.4	5.8e-42	29.1	1.3e-07	111.3	RR-1
Dme_Cpr65Ax2	CPR RR-1	140.4	5.8e-42	29.1	1.3e-07	111.3	RR-1
Dme_Cpr65Ay	NULL	42.6	7.6e-12	27.5	3.8e-07	15.1	RR-1
Dme_Cpr65Az	CPR RR-1	119.1	2.2e-35	19.1	0.00015	100.0	RR-1
Dme_Cpr65Ea	CPR RR-1	120.1	1.1e-35	27.5	3.9e-07	92.6	RR-1
Dme_Cpr65Eb	CPR RR-1	135.2	2.4e-40	0.0	None	135.2	RR-1
Dme_Cpr65Ec	CPR RR-1	134.1	5.3e-40	19.6	0.0001	114.5	RR-1
Dme_Cpr66Ca_iso1	CPR RR-2	26.1	8.6e-07	69.8	3.7e-20	-43.7	RR-2
Dme_Cpr66Ca_iso2	CPR RR-2	51.1	1.8e-14	145.1	2.5e-43	-94.0	RR-2
Dme_Cpr66Cb	CPR RR-2	31.3	2.2e-08	140.7	5.9e-42	-109.4	RR-2
Dme_Cpr66D	CPR RR-2	20.3	5.3e-05	83.3	2.7e-24	-63.0	RR-2
Dme_Cpr67B	CPR RR-3	49.5	5.5e-14	30.0	7e-08	19.5	RR-1
Dme_Cpr67Fa1	CPR RR-1	134.1	5.4e-40	24.5	3.3e-06	109.6	RR-1
Dme_Cpr67Fa2	CPR RR-1	133.9	6.2e-40	24.7	3e-06	109.2	RR-1
Dme_Cpr67Fb	CPR RR-1	139.0	1.6e-41	27.5	3.8e-07	111.5	RR-1
Dme_Cpr72Ea	CPR RR-3	39.4	7.3e-11	4.0	6.9	35.4	RR-1
Dme_Cpr72Eb	CPR RR-3	46.4	5e-13	38.9	1.2e-10	7.5	RR-1
Dme_Cpr72Ec	CPR RR-2	23.0	7.9e-06	34.3	3.2e-09	-11.3	RR-2
Dme_Cpr73D_iso1	CPR RR-2	64.9	1e-18	47.8	2.2e-13	17.1	RR-1
Dme_Cpr73D_iso2	CPR RR-2	49.2	6.8e-14	48.8	1.1e-13	0.4	RR-1
Dme_Cpr76Ba	CPR RR-2	43.1	5.2e-12	125.7	2.3e-37	-82.6	RR-2
Dme_Cpr76Bb	CPR RR-2	32.8	7.8e-09	124.9	4.3e-37	-92.1	RR-2
Dme_Cpr76Bc	CPR RR-2	31.0	2.6e-08	101.6	6.4e-30	-70.6	RR-2
Dme_Cpr76Bd_iso1	CPR RR-2	32.6	8.7e-09	119.5	1.9e-35	-86.9	RR-2
Dme_Cpr76Bd_iso2	CPR RR-2	32.6	8.8e-09	119.5	1.9e-35	-86.9	RR-2
Dme_Cpr76Bd_iso3	CPR RR-2	32.6	8.7e-09	119.5	1.9e-35	-86.9	RR-2
Dme_Cpr78Ca	CPR RR-1	85.0	6.7e-25	13.8	0.0064	71.2	RR-1
Dme_Cpr78Cb	CPR RR-1	101.3	6.5e-30	0.0	None	101.3	RR-1
Dme_Cpr78Cc	CPR RR-1	138.0	3.2e-41	18.7	0.0002	119.3	RR-1
Dme_Cpr78E	CPR RR-1	108.5	4e-32	38.8	1.3e-10	69.7	RR-1
Dme_Cpr92F	CPR RR-3	42.7	6.9e-12	23.9	5.3e-06	18.8	RR-1
Dme_Cpr97Ea_iso1	CPR RR-1	63.7	2.3e-18	22.1	1.8e-05	41.6	RR-1
Dme_Cpr97Ea_iso2	CPR RR-1	59.4	4.9e-17	18.0	0.00033	41.4	RR-1
Dme_Cpr97Eb	CPR	70.5	1.9e-20	15.5	0.0019	55.0	RR-1
Dme_Dsc73	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_EDG78E	CPR RR-1	134.0	5.4e-40	22.2	1.7e-05	111.8	RR-1
Dme_EDG84A	CPR RR-2	36.9	4e-10	126.2	1.7e-37	-89.3	RR-2
Dme_EDG91	CPG	0.0	None	0.0	None	0.0	no_hit
Dme_JS	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_LCP1	CPR RR-1	119.3	1.9e-35	17.9	0.00036	101.4	RR-1
Dme_LCP2	CPR RR-1	114.2	7e-34	17.4	0.0005	96.8	RR-1
Dme_LCP3	CPR RR-1	100.0	1.7e-29	16.3	0.0011	83.7	RR-1
Dme_LCP4	CPR RR-1	105.1	4.4e-31	18.8	0.00018	86.3	RR-1
Dme_Lac2	Muticopper oxidase / Phenol oxidase	0.0	None	0.0	None	0.0	no_hit
Dme_Lcp65Aa	CPR RR-1	119.2	2e-35	31.7	2e-08	87.5	RR-1
Dme_Lcp65Ab1	CPR RR-1	114.3	6.2e-34	0.0	None	114.3	RR-1
Dme_Lcp65Ab2	CPR RR-1	114.3	6.2e-34	0.0	None	114.3	RR-1
Dme_Lcp65Ac	CPR RR-1	145.2	2.1e-43	40.8	3.2e-11	104.4	RR-1
Dme_Lcp65Ad	CPR RR-1	134.9	2.9e-40	30.8	3.8e-08	104.1	RR-1
Dme_Lcp65Ae	CPR RR-1	124.2	5.8e-37	29.2	1.2e-07	95.0	RR-1
Dme_Lcp65Af	NULL	132.3	1.8e-39	33.1	7.7e-09	99.2	RR-1
Dme_Lcp65Ag1	CPR RR-1	133.7	6.8e-40	32.4	1.2e-08	101.3	RR-1
Dme_Lcp65Ag2	CPR RR-1	133.7	6.8e-40	32.4	1.2e-08	101.3	RR-1
Dme_Lcp65Ag3	CPR RR-1	132.6	1.5e-39	32.5	1.2e-08	100.1	RR-1
Dme_Lcp9	CPR RR-1	91.8	5.3e-27	41.5	2e-11	50.3	RR-1
Dme_Obst-A	CPAP3	0.0	None	0.0	None	0.0	no_hit
Dme_Obst-C	CPAP3	0.0	None	0.0	None	0.0	no_hit
Dme_Obst-E	CPAP3	0.0	None	0.0	None	0.0	no_hit
Dme_Pcp	CPR RR-1	120.5	7.9e-36	22.0	1.9e-05	98.5	RR-1
Dme_Retinin	CPLCA	0.0	None	0.0	None	0.0	no_hit
Dme_Schlaff	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_Serp	Chitin deacetylase - group I	0.0	None	0.0	None	0.0	no_hit
Dme_Snsl	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_Snu	ABC transporter	0.0	None	0.0	None	0.0	no_hit
Dme_TG	Enzyme	0.0	None	0.0	None	0.0	no_hit
Dme_TwdlD	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleC	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleE	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleF	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleG	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleH	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleJ	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleK	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleL	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleM	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleN	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleO	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleP	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleQ	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleR	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleS	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleT	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleV	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleW	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleX	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleY	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_TweedleZ	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_Tweedlealpha	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_Tweedlebeta	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dme_Vajk1	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_Vajk4	NULL	0.0	None	0.0	None	0.0	no_hit
Dme_Verm	Chitin deacetylase - group I	0.0	None	0.0	None	0.0	no_hit
Dme_Y	Yellow	0.0	None	0.0	None	0.0	no_hit
Dme_l(3)mbn	CPR	36.1	7.4e-10	31.4	2.5e-08	4.7	RR-1
Dme_resilin_iso1	CPR RR-2	0.0	None	82.9	3.6e-24	-82.9	RR-2
Dme_resilin_iso2	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Dmo_CPF1	CPF	0.0	None	0.0	None	0.0	no_hit
Dmo_CPF2	CPF	0.0	None	0.0	None	0.0	no_hit
Dmo_CPF3	CPF	0.0	None	0.0	None	0.0	no_hit
Dmo_CPLCG1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dmo_CPLCG2	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dmo_CPLCG3	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_100	CPR	132.7	1.4e-39	19.7	9.7e-05	113.0	RR-1
Dmo_CPR_Uncharacterized_101	CPR	136.0	1.4e-40	26.4	8.9e-07	109.6	RR-1
Dmo_CPR_Uncharacterized_103	CPR	150.2	6e-45	29.2	1.2e-07	121.0	RR-1
Dmo_CPR_Uncharacterized_104	CPR	139.6	1e-41	23.3	7.6e-06	116.3	RR-1
Dmo_CPR_Uncharacterized_105	CPR	139.5	1.2e-41	25.4	1.8e-06	114.1	RR-1
Dmo_CPR_Uncharacterized_106	CPR	88.7	4.8e-26	0.0	None	88.7	RR-1
Dmo_CPR_Uncharacterized_107	CPR	35.6	1e-09	0.0	None	35.6	RR-1
Dmo_CPR_Uncharacterized_108	CPR	51.4	1.4e-14	31.6	2.2e-08	19.8	RR-1
Dmo_CPR_Uncharacterized_109	CPR	44.8	1.5e-12	46.2	6.9e-13	-1.4	RR-2
Dmo_CPR_Uncharacterized_11	CPR	67.7	1.4e-19	27.1	5.4e-07	40.6	RR-1
Dmo_CPR_Uncharacterized_110	CPR	139.5	1.1e-41	37.3	3.8e-10	102.2	RR-1
Dmo_CPR_Uncharacterized_111	CPR	136.0	1.3e-40	27.2	4.8e-07	108.8	RR-1
Dmo_CPR_Uncharacterized_112	CPR	34.8	1.8e-09	126.3	1.5e-37	-91.5	RR-2
Dmo_CPR_Uncharacterized_114	CPR	16.6	0.00071	102.7	2.9e-30	-86.1	RR-2
Dmo_CPR_Uncharacterized_115	CPR	33.4	5.1e-09	127.1	8.7e-38	-93.7	RR-2
Dmo_CPR_Uncharacterized_116	CPR	41.7	1.4e-11	128.2	4e-38	-86.5	RR-2
Dmo_CPR_Uncharacterized_118	CPR	37.6	2.5e-10	141.1	4.4e-42	-103.5	RR-2
Dmo_CPR_Uncharacterized_119	CPR	47.7	2e-13	145.6	1.7e-43	-97.9	RR-2
Dmo_CPR_Uncharacterized_12	CPR	111.0	6.6e-33	32.6	1e-08	78.4	RR-1
Dmo_CPR_Uncharacterized_120	CPR	97.2	1.2e-28	33.5	5.8e-09	63.7	RR-1
Dmo_CPR_Uncharacterized_13	CPR	105.6	3.1e-31	36.6	6.1e-10	69.0	RR-1
Dmo_CPR_Uncharacterized_14	CPR	99.8	1.8e-29	17.7	0.0004	82.1	RR-1
Dmo_CPR_Uncharacterized_15	CPR	58.1	1.3e-16	28.4	2.1e-07	29.7	RR-1
Dmo_CPR_Uncharacterized_16	CPR	67.0	2.2e-19	20.2	6.8e-05	46.8	RR-1
Dmo_CPR_Uncharacterized_17	CPR	137.7	4.2e-41	28.2	2.5e-07	109.5	RR-1
Dmo_CPR_Uncharacterized_18	CPR	104.5	6.8e-31	25.6	1.5e-06	78.9	RR-1
Dmo_CPR_Uncharacterized_19	CPR	118.9	2.4e-35	31.4	2.5e-08	87.5	RR-1
Dmo_CPR_Uncharacterized_20	CPR	54.6	1.5e-15	0.0	None	54.6	RR-1
Dmo_CPR_Uncharacterized_21	CPR	136.7	8.2e-41	29.9	7.2e-08	106.8	RR-1
Dmo_CPR_Uncharacterized_22	CPR	118.5	3.4e-35	25.1	2.2e-06	93.4	RR-1
Dmo_CPR_Uncharacterized_23	CPR	128.2	3.5e-38	31.6	2.1e-08	96.6	RR-1
Dmo_CPR_Uncharacterized_24	CPR	110.5	9.5e-33	26.9	5.9e-07	83.6	RR-1
Dmo_CPR_Uncharacterized_25	CPR	86.6	2.2e-25	39.6	7.6e-11	47.0	RR-1
Dmo_CPR_Uncharacterized_26	CPR	109.9	1.5e-32	19.1	0.00015	90.8	RR-1
Dmo_CPR_Uncharacterized_28	CPR	104.5	6.8e-31	23.6	6.2e-06	80.9	RR-1
Dmo_CPR_Uncharacterized_30	CPR	174.6	1.8e-52	29.9	7.5e-08	144.7	RR-1
Dmo_CPR_Uncharacterized_31	CPR	11.8	0.021	82.8	3.8e-24	-71.0	RR-2
Dmo_CPR_Uncharacterized_32	CPR	31.8	1.5e-08	47.0	3.9e-13	-15.2	RR-2
Dmo_CPR_Uncharacterized_33	CPR	108.2	4.8e-32	20.5	5.7e-05	87.7	RR-1
Dmo_CPR_Uncharacterized_34	CPR	108.5	3.9e-32	12.4	0.018	96.1	RR-1
Dmo_CPR_Uncharacterized_35	CPR	115.2	3.5e-34	20.0	8.3e-05	95.2	RR-1
Dmo_CPR_Uncharacterized_36	CPR	129.0	2e-38	27.9	2.9e-07	101.1	RR-1
Dmo_CPR_Uncharacterized_37	CPR	125.4	2.5e-37	28.7	1.7e-07	96.7	RR-1
Dmo_CPR_Uncharacterized_38	CPR	122.4	2e-36	29.2	1.2e-07	93.2	RR-1
Dmo_CPR_Uncharacterized_39	CPR	113.7	9.5e-34	25.3	1.8e-06	88.4	RR-1
Dmo_CPR_Uncharacterized_40	CPR	119.7	1.4e-35	30.6	4.4e-08	89.1	RR-1
Dmo_CPR_Uncharacterized_41	CPR	113.3	1.3e-33	13.6	0.0076	99.7	RR-1
Dmo_CPR_Uncharacterized_42	CPR	50.9	2e-14	51.9	1.3e-14	-1.0	RR-2
Dmo_CPR_Uncharacterized_43	CPR	22.8	9.1e-06	90.8	1.3e-26	-68.0	RR-2
Dmo_CPR_Uncharacterized_44	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_46	CPR	29.1	1e-07	91.6	7.5e-27	-62.5	RR-2
Dmo_CPR_Uncharacterized_47	CPR	38.7	1.2e-10	110.5	1.1e-32	-71.8	RR-2
Dmo_CPR_Uncharacterized_48	CPR	112.4	2.6e-33	18.2	0.00029	94.2	RR-1
Dmo_CPR_Uncharacterized_49	CPR	15.3	0.0019	100.7	1.2e-29	-85.4	RR-2
Dmo_CPR_Uncharacterized_50	CPR	36.7	4.7e-10	94.1	1.3e-27	-57.4	RR-2
Dmo_CPR_Uncharacterized_51	CPR	20.1	6.1e-05	121.3	5.4e-36	-101.2	RR-2
Dmo_CPR_Uncharacterized_52	CPR	23.3	6.2e-06	102.7	2.9e-30	-79.4	RR-2
Dmo_CPR_Uncharacterized_53	CPR	38.3	1.6e-10	127.8	5.4e-38	-89.5	RR-2
Dmo_CPR_Uncharacterized_54	CPR	26.4	7e-07	108.6	4.4e-32	-82.2	RR-2
Dmo_CPR_Uncharacterized_56	CPR	49.1	7.6e-14	133.4	9.8e-40	-84.3	RR-2
Dmo_CPR_Uncharacterized_57	CPR	51.7	1.2e-14	129.6	1.5e-38	-77.9	RR-2
Dmo_CPR_Uncharacterized_58	CPR	48.5	1.1e-13	125.8	2.2e-37	-77.3	RR-2
Dmo_CPR_Uncharacterized_59	CPR	53.4	3.5e-15	137.6	5e-41	-84.2	RR-2
Dmo_CPR_Uncharacterized_60	CPR	54.0	2.3e-15	137.3	6.3e-41	-83.3	RR-2
Dmo_CPR_Uncharacterized_61	CPR	42.0	1.1e-11	124.1	7.2e-37	-82.1	RR-2
Dmo_CPR_Uncharacterized_62	CPR	52.4	7.1e-15	130.3	9e-39	-77.9	RR-2
Dmo_CPR_Uncharacterized_63	CPR	51.5	1.4e-14	127.0	9.2e-38	-75.5	RR-2
Dmo_CPR_Uncharacterized_64	CPR	46.2	5.6e-13	26.7	7.2e-07	19.5	RR-1
Dmo_CPR_Uncharacterized_65	CPR	63.2	3.3e-18	13.2	0.01	50.0	RR-1
Dmo_CPR_Uncharacterized_66	CPR	46.0	6.5e-13	138.9	2.1e-41	-92.9	RR-2
Dmo_CPR_Uncharacterized_67	CPR	46.9	3.6e-13	30.0	6.7e-08	16.9	RR-1
Dmo_CPR_Uncharacterized_68	CPR	80.3	1.8e-23	20.0	7.9e-05	60.3	RR-1
